plantid;date;siteid;zoneid;placetteid;parcelleid;coordx;coordy;note
MMB3080;2017-07-15;S01;Z02;B3;11;0.47;0.61;Légère variabilité observée.
MMB3080;2017-08-15;S01;Z02;B3;11;0.06;0.25;Condition normale pour la saison.
MMB3080;2017-09-15;S01;Z02;B3;11;0.46;0.87;Rien à signaler.
MMB3080;2017-10-15;S01;Z02;B3;11;0.38;0.67;Rien à signaler.
MMB3081;2017-05-15;S01;Z02;B3;11;0.83;0.15;Légère variabilité observée.
MMB3081;2017-06-15;S01;Z02;B3;11;0.20;0.49;Condition normale pour la saison.
MMB3081;2017-07-15;S01;Z02;B3;11;0.80;0.14;Condition normale pour la saison.
MMB3081;2017-08-15;S01;Z02;B3;11;0.80;0.48;Condition normale pour la saison.
MMB3081;2017-09-15;S01;Z02;B3;11;0.70;0.80;Légère variabilité observée.
MMB3081;2017-10-15;S01;Z02;B3;11;0.69;0.06;Condition normale pour la saison.
MMB3082;2017-05-15;S01;Z02;B3;11;0.84;0.08;Rien à signaler.
MMB3082;2017-06-15;S01;Z02;B3;11;0.73;0.29;Condition normale pour la saison.
MMB3082;2017-07-15;S01;Z02;B3;11;0.45;0.18;Condition normale pour la saison.
MMB3082;2017-08-15;S01;Z02;B3;11;0.45;0.94;Rien à signaler.
MMB3082;2017-09-15;S01;Z02;B3;11;0.16;0.16;Condition normale pour la saison.
MMB3082;2017-10-15;S01;Z02;B3;11;0.38;0.34;Condition normale pour la saison.
MMB3083;2017-05-15;S01;Z02;B3;11;0.68;0.61;Condition normale pour la saison.
MMB3083;2017-06-15;S01;Z02;B3;11;0.55;0.49;Rien à signaler.
MMB3083;2017-07-15;S01;Z02;B3;11;0.14;0.32;Rien à signaler.
MMB3083;2017-08-15;S01;Z02;B3;11;0.16;0.68;Légère variabilité observée.
MMB3083;2017-09-15;S01;Z02;B3;11;0.93;0.64;Condition normale pour la saison.
MMB3083;2017-10-15;S01;Z02;B3;11;0.66;0.93;Condition normale pour la saison.
MMB3084;2017-05-15;S01;Z02;B3;11;0.09;0.75;Condition normale pour la saison.
MMB3084;2017-06-15;S01;Z02;B3;11;0.85;0.65;Rien à signaler.
MMB3084;2017-07-15;S01;Z02;B3;11;0.60;0.24;Légère variabilité observée.
MMB3084;2017-08-15;S01;Z02;B3;11;0.56;0.31;Condition normale pour la saison.
MMB3084;2017-09-15;S01;Z02;B3;11;0.58;0.11;Condition normale pour la saison.
MMB3084;2017-10-15;S01;Z02;B3;11;0.89;0.27;Rien à signaler.
MMB3085;2017-05-15;S01;Z02;B3;11;0.81;0.56;Condition normale pour la saison.
MMB3085;2017-06-15;S01;Z02;B3;11;0.81;0.53;Légère variabilité observée.
MMB3085;2017-07-15;S01;Z02;B3;11;0.57;0.18;Condition normale pour la saison.
MMB3085;2017-08-15;S01;Z02;B3;11;0.84;0.39;Rien à signaler.
MMB3085;2017-09-15;S01;Z02;B3;11;0.20;0.63;Rien à signaler.
MMB3085;2017-10-15;S01;Z02;B3;11;0.94;0.25;Rien à signaler.
MMB3086;2017-05-15;S01;Z02;B3;11;0.10;0.13;Rien à signaler.
MMB3086;2017-06-15;S01;Z02;B3;11;0.77;0.47;Condition normale pour la saison.
MMB3086;2017-07-15;S01;Z02;B3;11;0.08;0.30;Rien à signaler.
MMB3086;2017-08-15;S01;Z02;B3;11;0.35;0.72;Légère variabilité observée.
MMB3086;2017-09-15;S01;Z02;B3;11;0.25;0.92;Rien à signaler.
MMB3086;2017-10-15;S01;Z02;B3;11;0.91;0.60;Condition normale pour la saison.
MMB3087;2017-05-15;S01;Z02;B3;11;0.72;0.84;Condition normale pour la saison.
MMB3087;2017-06-15;S01;Z02;B3;11;0.65;0.29;Rien à signaler.
MMB3087;2017-07-15;S01;Z02;B3;11;0.91;0.08;Condition normale pour la saison.
MMB3087;2017-08-15;S01;Z02;B3;11;0.57;0.17;Légère variabilité observée.
MMB3087;2017-09-15;S01;Z02;B3;11;0.85;0.88;Condition normale pour la saison.
MMB3087;2017-10-15;S01;Z02;B3;11;0.84;0.38;Rien à signaler.
MMB3088;2017-05-15;S01;Z02;B3;11;0.60;0.09;Condition normale pour la saison.
MMB3088;2017-06-15;S01;Z02;B3;11;0.14;0.58;Légère variabilité observée.
MMB3088;2017-07-15;S01;Z02;B3;11;0.26;0.23;Condition normale pour la saison.
MMB3088;2017-08-15;S01;Z02;B3;11;0.16;0.15;Légère variabilité observée.
MMB3088;2017-09-15;S01;Z02;B3;11;0.10;0.19;Condition normale pour la saison.
MMB3088;2017-10-15;S01;Z02;B3;11;0.85;0.38;Condition normale pour la saison.
MMB3089;2017-05-15;S01;Z02;B3;11;0.25;0.51;Rien à signaler.
MMB3089;2017-06-15;S01;Z02;B3;11;0.62;0.71;Légère variabilité observée.
MMB3089;2017-07-15;S01;Z02;B3;11;0.07;0.18;Rien à signaler.
MMB3089;2017-08-15;S01;Z02;B3;11;0.74;0.22;Légère variabilité observée.
MMB3089;2017-09-15;S01;Z02;B3;11;0.72;0.15;Rien à signaler.
MMB3089;2017-10-15;S01;Z02;B3;11;0.18;0.50;Rien à signaler.
MMB3090;2017-05-15;S01;Z02;B3;11;0.33;0.48;Condition normale pour la saison.
MMB3090;2017-06-15;S01;Z02;B3;11;0.07;0.82;Rien à signaler.
MMB3090;2017-07-15;S01;Z02;B3;11;0.94;0.91;Rien à signaler.
MMB3090;2017-08-15;S01;Z02;B3;11;0.51;0.16;Rien à signaler.
MMB3090;2017-09-15;S01;Z02;B3;11;0.33;0.68;Légère variabilité observée.
MMB3090;2017-10-15;S01;Z02;B3;11;0.23;0.53;Condition normale pour la saison.
MMB3091;2017-05-15;S01;Z02;B3;11;0.50;0.39;Rien à signaler.
MMB3091;2017-06-15;S01;Z02;B3;11;0.75;0.87;Rien à signaler.
MMB3091;2017-07-15;S01;Z02;B3;11;0.21;0.87;Rien à signaler.
MMB3091;2017-08-15;S01;Z02;B3;11;0.47;0.65;Condition normale pour la saison.
MMB3091;2017-09-15;S01;Z02;B3;11;0.81;0.64;Rien à signaler.
MMB3091;2017-10-15;S01;Z02;B3;11;0.51;0.34;Condition normale pour la saison.
MMB3092;2017-05-15;S01;Z02;B3;11;0.18;0.34;Rien à signaler.
MMB3092;2017-06-15;S01;Z02;B3;11;0.94;0.22;Rien à signaler.
MMB3092;2017-07-15;S01;Z02;B3;11;0.49;0.22;Condition normale pour la saison.
MMB3092;2017-08-15;S01;Z02;B3;11;0.23;0.71;Condition normale pour la saison.
MMB3092;2017-09-15;S01;Z02;B3;11;0.74;0.35;Légère variabilité observée.
MMB3092;2017-10-15;S01;Z02;B3;11;0.61;0.81;Condition normale pour la saison.
MMB3093;2017-05-15;S01;Z02;B3;11;0.33;0.64;Condition normale pour la saison.
MMB3093;2017-06-15;S01;Z02;B3;11;0.41;0.79;Légère variabilité observée.
MMB3093;2017-07-15;S01;Z02;B3;11;0.46;0.86;Condition normale pour la saison.
MMB3093;2017-08-15;S01;Z02;B3;11;0.27;0.28;Légère variabilité observée.
MMB3093;2017-09-15;S01;Z02;B3;11;0.48;0.81;Condition normale pour la saison.
MMB3093;2017-10-15;S01;Z02;B3;11;0.30;0.10;Condition normale pour la saison.
MMB3094;2017-05-15;S01;Z02;B3;11;0.61;0.88;Condition normale pour la saison.
MMB3094;2017-06-15;S01;Z02;B3;11;0.51;0.11;Condition normale pour la saison.
MMB3094;2017-07-15;S01;Z02;B3;11;0.06;0.46;Rien à signaler.
MMB3094;2017-08-15;S01;Z02;B3;11;0.77;0.57;Condition normale pour la saison.
MMB3094;2017-09-15;S01;Z02;B3;11;0.18;0.39;Légère variabilité observée.
MMB3094;2017-10-15;S01;Z02;B3;11;0.25;0.29;Rien à signaler.
MMB3095;2017-05-15;S01;Z02;B3;11;0.17;0.36;Rien à signaler.
MMB3095;2017-06-15;S01;Z02;B3;11;0.79;0.25;Condition normale pour la saison.
MMB3095;2017-07-15;S01;Z02;B3;11;0.64;0.42;Condition normale pour la saison.
MMB3095;2017-08-15;S01;Z02;B3;11;0.92;0.87;Rien à signaler.
MMB3095;2017-09-15;S01;Z02;B3;11;0.51;0.55;Rien à signaler.
MMB3095;2017-10-15;S01;Z02;B3;11;0.10;0.53;Condition normale pour la saison.
MMB3096;2017-05-15;S01;Z02;B3;11;0.56;0.43;Rien à signaler.
MMB3096;2017-06-15;S01;Z02;B3;11;0.35;0.54;Légère variabilité observée.
MMB3096;2017-07-15;S01;Z02;B3;11;0.30;0.54;Condition normale pour la saison.
MMB3096;2017-08-15;S01;Z02;B3;11;0.22;0.59;Condition normale pour la saison.
MMB3096;2017-09-15;S01;Z02;B3;11;0.33;0.18;Rien à signaler.
MMB3096;2017-10-15;S01;Z02;B3;11;0.19;0.91;Rien à signaler.
MMB3097;2017-05-15;S01;Z02;B3;11;0.61;0.31;Condition normale pour la saison.
MMB3097;2017-06-15;S01;Z02;B3;11;0.65;0.31;Condition normale pour la saison.
MMB3097;2017-07-15;S01;Z02;B3;11;0.82;0.51;Légère variabilité observée.
MMB3097;2017-08-15;S01;Z02;B3;11;0.93;0.05;Condition normale pour la saison.
MMB3097;2017-09-15;S01;Z02;B3;11;0.50;0.64;Légère variabilité observée.
MMB3097;2017-10-15;S01;Z02;B3;11;0.46;0.67;Condition normale pour la saison.
MMB3098;2017-05-15;S01;Z02;B3;11;0.42;0.11;Rien à signaler.
MMB3098;2017-06-15;S01;Z02;B3;11;0.38;0.43;Rien à signaler.
MMB3098;2017-07-15;S01;Z02;B3;11;0.43;0.45;Rien à signaler.
MMB3098;2017-08-15;S01;Z02;B3;11;0.38;0.61;Condition normale pour la saison.
MMB3098;2017-09-15;S01;Z02;B3;11;0.40;0.09;Légère variabilité observée.
MMB3098;2017-10-15;S01;Z02;B3;11;0.37;0.49;Condition normale pour la saison.
MMB3099;2017-05-15;S01;Z02;B3;11;0.08;0.67;Condition normale pour la saison.
MMB3099;2017-06-15;S01;Z02;B3;11;0.93;0.09;Condition normale pour la saison.
MMB3099;2017-07-15;S01;Z02;B3;11;0.89;0.71;Légère variabilité observée.
MMB3099;2017-08-15;S01;Z02;B3;11;0.47;0.58;Condition normale pour la saison.
MMB3099;2017-09-15;S01;Z02;B3;11;0.09;0.94;Condition normale pour la saison.
MMB3099;2017-10-15;S01;Z02;B3;11;0.67;0.08;Condition normale pour la saison.
MMB3100;2017-05-15;S01;Z02;B3;11;0.46;0.41;Légère variabilité observée.
MMB3100;2017-06-15;S01;Z02;B3;11;0.86;0.51;Légère variabilité observée.
MMB3100;2017-07-15;S01;Z02;B3;11;0.67;0.78;Condition normale pour la saison.
MMB3100;2017-08-15;S01;Z02;B3;11;0.39;0.25;Légère variabilité observée.
MMB3100;2017-09-15;S01;Z02;B3;11;0.39;0.70;Rien à signaler.
MMB3100;2017-10-15;S01;Z02;B3;11;0.92;0.54;Légère variabilité observée.
MMB4001;2017-05-15;S01;Z02;B4;12;0.45;0.88;Légère variabilité observée.
MMB4001;2017-06-15;S01;Z02;B4;12;0.05;0.69;Légère variabilité observée.
MMB4001;2017-07-15;S01;Z02;B4;12;0.86;0.73;Condition normale pour la saison.
MMB4001;2017-08-15;S01;Z02;B4;12;0.30;0.44;Condition normale pour la saison.
MMB4001;2017-09-15;S01;Z02;B4;12;0.41;0.59;Légère variabilité observée.
MMB4001;2017-10-15;S01;Z02;B4;12;0.82;0.94;Légère variabilité observée.
MMB4002;2017-05-15;S01;Z02;B4;12;0.65;0.33;Condition normale pour la saison.
MMB4002;2017-06-15;S01;Z02;B4;12;0.17;0.23;Rien à signaler.
MMB4002;2017-07-15;S01;Z02;B4;12;0.83;0.38;Rien à signaler.
MMB4002;2017-08-15;S01;Z02;B4;12;0.45;0.88;Légère variabilité observée.
MMB4002;2017-09-15;S01;Z02;B4;12;0.85;0.23;Légère variabilité observée.
MMB4002;2017-10-15;S01;Z02;B4;12;0.73;0.64;Légère variabilité observée.
MMB4003;2017-05-15;S01;Z02;B4;12;0.12;0.33;Légère variabilité observée.
MMB4003;2017-06-15;S01;Z02;B4;12;0.88;0.54;Condition normale pour la saison.
MMB4003;2017-07-15;S01;Z02;B4;12;0.40;0.50;Condition normale pour la saison.
MMB4003;2017-08-15;S01;Z02;B4;12;0.91;0.20;Rien à signaler.
MMB4003;2017-09-15;S01;Z02;B4;12;0.05;0.46;Légère variabilité observée.
MMB4003;2017-10-15;S01;Z02;B4;12;0.73;0.15;Condition normale pour la saison.
MMB4004;2017-05-15;S01;Z02;B4;12;0.78;0.07;Condition normale pour la saison.
MMB4004;2017-06-15;S01;Z02;B4;12;0.07;0.80;Condition normale pour la saison.
MMB4004;2017-07-15;S01;Z02;B4;12;0.90;0.22;Légère variabilité observée.
MMB4004;2017-08-15;S01;Z02;B4;12;0.29;0.19;Légère variabilité observée.
MMB4004;2017-09-15;S01;Z02;B4;12;0.65;0.29;Condition normale pour la saison.
MMB4004;2017-10-15;S01;Z02;B4;12;0.38;0.49;Rien à signaler.
MMB4005;2017-05-15;S01;Z02;B4;12;0.07;0.65;Condition normale pour la saison.
MMB4005;2017-06-15;S01;Z02;B4;12;0.23;0.60;Rien à signaler.
MMB4005;2017-07-15;S01;Z02;B4;12;0.20;0.36;Condition normale pour la saison.
MMB4005;2017-08-15;S01;Z02;B4;12;0.83;0.22;Condition normale pour la saison.
MMB4005;2017-09-15;S01;Z02;B4;12;0.39;0.16;Condition normale pour la saison.
MMB4005;2017-10-15;S01;Z02;B4;12;0.23;0.85;Légère variabilité observée.
MMB4006;2017-05-15;S01;Z02;B4;12;0.49;0.68;Condition normale pour la saison.
MMB4006;2017-06-15;S01;Z02;B4;12;0.06;0.67;Condition normale pour la saison.
MMB4006;2017-07-15;S01;Z02;B4;12;0.31;0.85;Condition normale pour la saison.
MMB4006;2017-08-15;S01;Z02;B4;12;0.12;0.47;Rien à signaler.
MMB4006;2017-09-15;S01;Z02;B4;12;0.18;0.19;Légère variabilité observée.
MMB4006;2017-10-15;S01;Z02;B4;12;0.34;0.29;Légère variabilité observée.
MMB4007;2017-05-15;S01;Z02;B4;12;0.70;0.78;Condition normale pour la saison.
MMB4007;2017-06-15;S01;Z02;B4;12;0.34;0.60;Rien à signaler.
MMB4007;2017-07-15;S01;Z02;B4;12;0.24;0.13;Condition normale pour la saison.
MMB4007;2017-08-15;S01;Z02;B4;12;0.71;0.93;Condition normale pour la saison.
MMB4007;2017-09-15;S01;Z02;B4;12;0.72;0.13;Condition normale pour la saison.
MMB4008;2017-05-15;S01;Z02;B4;12;0.65;0.15;Légère variabilité observée.
MMB4008;2017-06-15;S01;Z02;B4;12;0.31;0.46;Légère variabilité observée.
MMB4008;2017-07-15;S01;Z02;B4;12;0.28;0.13;Légère variabilité observée.
MMB4008;2017-08-15;S01;Z02;B4;12;0.62;0.46;Condition normale pour la saison.
MMB4008;2017-09-15;S01;Z02;B4;12;0.29;0.90;Légère variabilité observée.
MMB4008;2017-10-15;S01;Z02;B4;12;0.38;0.73;Condition normale pour la saison.
MMB4009;2017-05-15;S01;Z02;B4;12;0.47;0.24;Condition normale pour la saison.
MMB4009;2017-06-15;S01;Z02;B4;12;0.75;0.67;Légère variabilité observée.
MMB4009;2017-07-15;S01;Z02;B4;12;0.26;0.17;Condition normale pour la saison.
MMB4009;2017-08-15;S01;Z02;B4;12;0.76;0.59;Condition normale pour la saison.
MMB4009;2017-09-15;S01;Z02;B4;12;0.91;0.34;Condition normale pour la saison.
MMB4009;2017-10-15;S01;Z02;B4;12;0.74;0.17;Condition normale pour la saison.
MMB4010;2017-05-15;S01;Z02;B4;12;0.71;0.17;Condition normale pour la saison.
MMB4010;2017-06-15;S01;Z02;B4;12;0.49;0.67;Condition normale pour la saison.
MMB4010;2017-07-15;S01;Z02;B4;12;0.59;0.07;Rien à signaler.
MMB4010;2017-08-15;S01;Z02;B4;12;0.76;0.62;Rien à signaler.
MMB4010;2017-09-15;S01;Z02;B4;12;0.54;0.43;Condition normale pour la saison.
MMB4010;2017-10-15;S01;Z02;B4;12;0.41;0.48;Rien à signaler.
MMB4011;2017-05-15;S01;Z02;B4;12;0.81;0.52;Condition normale pour la saison.
MMB4011;2017-06-15;S01;Z02;B4;12;0.58;0.74;Légère variabilité observée.
MMB4011;2017-07-15;S01;Z02;B4;12;0.60;0.39;Condition normale pour la saison.
MMB4011;2017-08-15;S01;Z02;B4;12;0.30;0.12;Condition normale pour la saison.
MMB4011;2017-09-15;S01;Z02;B4;12;0.18;0.60;Condition normale pour la saison.
MMB4011;2017-10-15;S01;Z02;B4;12;0.72;0.18;Condition normale pour la saison.
MMB4012;2017-05-15;S01;Z02;B4;12;0.88;0.45;Condition normale pour la saison.
MMB4012;2017-06-15;S01;Z02;B4;12;0.92;0.61;Condition normale pour la saison.
MMB4012;2017-07-15;S01;Z02;B4;12;0.15;0.09;Rien à signaler.
MMB4012;2017-08-15;S01;Z02;B4;12;0.63;0.75;Condition normale pour la saison.
MMB4012;2017-09-15;S01;Z02;B4;12;0.15;0.33;Condition normale pour la saison.
MMB4012;2017-10-15;S01;Z02;B4;12;0.64;0.30;Rien à signaler.
MMB4013;2017-05-15;S01;Z02;B4;12;0.82;0.60;Légère variabilité observée.
MMB4013;2017-06-15;S01;Z02;B4;12;0.77;0.80;Légère variabilité observée.
MMB4013;2017-07-15;S01;Z02;B4;12;0.18;0.79;Rien à signaler.
MMB4013;2017-08-15;S01;Z02;B4;12;0.14;0.67;Légère variabilité observée.
MMB4013;2017-09-15;S01;Z02;B4;12;0.54;0.57;Rien à signaler.
MMB4013;2017-10-15;S01;Z02;B4;12;0.26;0.56;Rien à signaler.
MMB4014;2017-05-15;S01;Z02;B4;12;0.44;0.26;Condition normale pour la saison.
MMB4014;2017-06-15;S01;Z02;B4;12;0.06;0.31;Condition normale pour la saison.
MMB4014;2017-07-15;S01;Z02;B4;12;0.39;0.82;Rien à signaler.
MMB4014;2017-08-15;S01;Z02;B4;12;0.75;0.49;Légère variabilité observée.
MMB4014;2017-09-15;S01;Z02;B4;12;0.36;0.16;Légère variabilité observée.
MMB4014;2017-10-15;S01;Z02;B4;12;0.64;0.66;Légère variabilité observée.
MMB4015;2017-05-15;S01;Z02;B4;12;0.70;0.07;Condition normale pour la saison.
MMB4015;2017-06-15;S01;Z02;B4;12;0.85;0.43;Condition normale pour la saison.
MMB4015;2017-07-15;S01;Z02;B4;12;0.39;0.46;Condition normale pour la saison.
MMB4015;2017-08-15;S01;Z02;B4;12;0.90;0.47;Condition normale pour la saison.
MMB4015;2017-09-15;S01;Z02;B4;12;0.47;0.69;Condition normale pour la saison.
MMB4015;2017-10-15;S01;Z02;B4;12;0.54;0.84;Condition normale pour la saison.
MMB4016;2017-05-15;S01;Z02;B4;12;0.40;0.73;Condition normale pour la saison.
MMB4016;2017-06-15;S01;Z02;B4;12;0.59;0.30;Condition normale pour la saison.
MMB4016;2017-07-15;S01;Z02;B4;12;0.20;0.30;Rien à signaler.
MMB4016;2017-08-15;S01;Z02;B4;12;0.32;0.60;Condition normale pour la saison.
MMB4016;2017-09-15;S01;Z02;B4;12;0.60;0.06;Légère variabilité observée.
MMB4016;2017-10-15;S01;Z02;B4;12;0.93;0.92;Condition normale pour la saison.
MMB4017;2017-05-15;S01;Z02;B4;12;0.46;0.23;Légère variabilité observée.
MMB4017;2017-06-15;S01;Z02;B4;12;0.39;0.73;Condition normale pour la saison.
MMB4017;2017-07-15;S01;Z02;B4;12;0.15;0.13;Rien à signaler.
MMB4017;2017-08-15;S01;Z02;B4;12;0.42;0.32;Condition normale pour la saison.
MMB4017;2017-09-15;S01;Z02;B4;12;0.49;0.64;Rien à signaler.
MMB4017;2017-10-15;S01;Z02;B4;12;0.34;0.22;Rien à signaler.
MMB4018;2017-05-15;S01;Z02;B4;12;0.06;0.60;Condition normale pour la saison.
MMB4018;2017-06-15;S01;Z02;B4;12;0.48;0.95;Rien à signaler.
MMB4018;2017-07-15;S01;Z02;B4;12;0.46;0.08;Légère variabilité observée.
MMB4018;2017-08-15;S01;Z02;B4;12;0.45;0.78;Condition normale pour la saison.
MMB4018;2017-09-15;S01;Z02;B4;12;0.37;0.59;Condition normale pour la saison.
MMB4018;2017-10-15;S01;Z02;B4;12;0.36;0.29;Légère variabilité observée.
MMB4019;2017-05-15;S01;Z02;B4;12;0.82;0.78;Légère variabilité observée.
MMB4019;2017-06-15;S01;Z02;B4;12;0.41;0.25;Condition normale pour la saison.
MMB4019;2017-07-15;S01;Z02;B4;12;0.78;0.43;Légère variabilité observée.
MMB4019;2017-08-15;S01;Z02;B4;12;0.73;0.34;Condition normale pour la saison.
MMB4019;2017-09-15;S01;Z02;B4;12;0.44;0.91;Condition normale pour la saison.
MMB4019;2017-10-15;S01;Z02;B4;12;0.10;0.13;Condition normale pour la saison.
MMB4020;2017-05-15;S01;Z02;B4;12;0.86;0.34;Rien à signaler.
MMB4020;2017-06-15;S01;Z02;B4;12;0.94;0.65;Condition normale pour la saison.
MMB4020;2017-07-15;S01;Z02;B4;12;0.08;0.10;Légère variabilité observée.
MMB4020;2017-08-15;S01;Z02;B4;12;0.45;0.58;Légère variabilité observée.
MMB4020;2017-09-15;S01;Z02;B4;12;0.23;0.66;Légère variabilité observée.
MMB4020;2017-10-15;S01;Z02;B4;12;0.34;0.93;Condition normale pour la saison.
MMB4021;2017-05-15;S01;Z02;B4;12;0.58;0.19;Légère variabilité observée.
MMB4021;2017-06-15;S01;Z02;B4;12;0.90;0.57;Légère variabilité observée.
MMB4021;2017-07-15;S01;Z02;B4;12;0.64;0.75;Condition normale pour la saison.
MMB4021;2017-08-15;S01;Z02;B4;12;0.13;0.38;Légère variabilité observée.
MMB4021;2017-09-15;S01;Z02;B4;12;0.87;0.94;Légère variabilité observée.
MMB4021;2017-10-15;S01;Z02;B4;12;0.05;0.90;Rien à signaler.
MMB4022;2017-05-15;S01;Z02;B4;12;0.52;0.17;Condition normale pour la saison.
MMB4022;2017-06-15;S01;Z02;B4;12;0.25;0.93;Condition normale pour la saison.
MMB4022;2017-07-15;S01;Z02;B4;12;0.91;0.37;Condition normale pour la saison.
MMB4022;2017-08-15;S01;Z02;B4;12;0.31;0.71;Condition normale pour la saison.
MMB4022;2017-09-15;S01;Z02;B4;12;0.38;0.44;Condition normale pour la saison.
MMB4022;2017-10-15;S01;Z02;B4;12;0.44;0.60;Condition normale pour la saison.
MMB4023;2017-05-15;S01;Z02;B4;12;0.55;0.32;Rien à signaler.
MMB4023;2017-06-15;S01;Z02;B4;12;0.81;0.37;Rien à signaler.
MMB4023;2017-07-15;S01;Z02;B4;12;0.48;0.13;Légère variabilité observée.
MMB4023;2017-08-15;S01;Z02;B4;12;0.41;0.61;Condition normale pour la saison.
MMB4023;2017-09-15;S01;Z02;B4;12;0.23;0.07;Condition normale pour la saison.
MMB4023;2017-10-15;S01;Z02;B4;12;0.86;0.66;Rien à signaler.
MMB4024;2017-05-15;S01;Z02;B4;12;0.17;0.12;Rien à signaler.
MMB4024;2017-06-15;S01;Z02;B4;12;0.40;0.29;Rien à signaler.
MMB4024;2017-07-15;S01;Z02;B4;12;0.48;0.24;Légère variabilité observée.
MMB4024;2017-08-15;S01;Z02;B4;12;0.52;0.16;Condition normale pour la saison.
MMB4024;2017-09-15;S01;Z02;B4;12;0.11;0.46;Condition normale pour la saison.
MMB4024;2017-10-15;S01;Z02;B4;12;0.91;0.86;Rien à signaler.
MMB4025;2017-05-15;S01;Z02;B4;12;0.18;0.55;Légère variabilité observée.
MMB4025;2017-06-15;S01;Z02;B4;12;0.74;0.15;Condition normale pour la saison.
MMB4025;2017-07-15;S01;Z02;B4;12;0.55;0.80;Légère variabilité observée.
MMB4025;2017-08-15;S01;Z02;B4;12;0.77;0.48;Condition normale pour la saison.
MMB4025;2017-09-15;S01;Z02;B4;12;0.22;0.84;Rien à signaler.
MMB4025;2017-10-15;S01;Z02;B4;12;0.54;0.62;Rien à signaler.
MMB4026;2017-05-15;S01;Z02;B4;12;0.43;0.94;Condition normale pour la saison.
MMB4026;2017-06-15;S01;Z02;B4;12;0.93;0.69;Condition normale pour la saison.
MMB4026;2017-07-15;S01;Z02;B4;12;0.42;0.92;Légère variabilité observée.
MMB4026;2017-08-15;S01;Z02;B4;12;0.53;0.13;Condition normale pour la saison.
MMB4026;2017-09-15;S01;Z02;B4;12;0.19;0.93;Légère variabilité observée.
MMB4026;2017-10-15;S01;Z02;B4;12;0.50;0.36;Rien à signaler.
MMB4027;2017-05-15;S01;Z02;B4;12;0.69;0.49;Condition normale pour la saison.
MMB4027;2017-06-15;S01;Z02;B4;12;0.64;0.35;Condition normale pour la saison.
MMB4027;2017-07-15;S01;Z02;B4;12;0.79;0.80;Rien à signaler.
MMB4027;2017-08-15;S01;Z02;B4;12;0.70;0.72;Condition normale pour la saison.
MMB4027;2017-09-15;S01;Z02;B4;12;0.64;0.60;Condition normale pour la saison.
MMB4027;2017-10-15;S01;Z02;B4;12;0.83;0.53;Légère variabilité observée.
MMB4028;2017-05-15;S01;Z02;B4;12;0.24;0.11;Légère variabilité observée.
MMB4028;2017-06-15;S01;Z02;B4;12;0.33;0.72;Condition normale pour la saison.
MMB4028;2017-07-15;S01;Z02;B4;12;0.93;0.52;Condition normale pour la saison.
MMB4028;2017-08-15;S01;Z02;B4;12;0.87;0.66;Rien à signaler.
MMB4028;2017-09-15;S01;Z02;B4;12;0.20;0.16;Rien à signaler.
MMB4028;2017-10-15;S01;Z02;B4;12;0.93;0.07;Légère variabilité observée.
MMB4029;2017-05-15;S01;Z02;B4;12;0.06;0.62;Légère variabilité observée.
MMB4029;2017-06-15;S01;Z02;B4;12;0.33;0.61;Rien à signaler.
MMB4029;2017-07-15;S01;Z02;B4;12;0.77;0.51;Légère variabilité observée.
MMB4029;2017-08-15;S01;Z02;B4;12;0.57;0.06;Condition normale pour la saison.
MMB4029;2017-09-15;S01;Z02;B4;12;0.10;0.29;Condition normale pour la saison.
MMB4029;2017-10-15;S01;Z02;B4;12;0.69;0.69;Condition normale pour la saison.
MMB4030;2017-05-15;S01;Z02;B4;12;0.69;0.53;Légère variabilité observée.
MMB4030;2017-06-15;S01;Z02;B4;12;0.29;0.15;Condition normale pour la saison.
MMB4030;2017-07-15;S01;Z02;B4;12;0.67;0.13;Rien à signaler.
MMB4030;2017-08-15;S01;Z02;B4;12;0.22;0.61;Rien à signaler.
MMB4030;2017-09-15;S01;Z02;B4;12;0.37;0.37;Condition normale pour la saison.
MMB4030;2017-10-15;S01;Z02;B4;12;0.17;0.87;Rien à signaler.
MMB4031;2017-05-15;S01;Z02;B4;12;0.05;0.30;Rien à signaler.
MMB4031;2017-06-15;S01;Z02;B4;12;0.89;0.64;Légère variabilité observée.
